Shipment_ID,Shipment_Date,Origin_City,Destination_City,Distance_KM,Transport_Mode,Vehicle_Type,Weight_KG,Volume_CBM,Shipment_Type,Delivery_Days,Vendor_ID,Vendor_Name,Vendor_Rating,Vendor_Experience_Years,Base_Freight_Cost,Fuel_Cost,Toll_Cost,Handling_Cost,Other_Cost,Total_Freight_Cost,Invoice_ID,Invoice_Date,Invoice_Amount,Expected_Invoice_Amount,Payment_Status,Payment_Delay_Days,Cost_Difference,Cost_Difference_Percentage,Duplicate_Invoice_Flag,Invoice_Mismatch_Flag,Unusual_Cost_Flag,High_Risk_Vendor_Flag,Fraud_Risk_Score,Risk_Level
SHP000088,2025-11-04,Kolkata,Delhi,803.9,Road,LCV,273.1,1.87,Standard,3,VEN013,Metro Cargo,4.3,13.0,8528.67,1581.41,1199.28,311.77,236.44,11219.11,INV000088,2025-11-06,10956.12,11092.35,Paid,19,-136.23,-1.23,0,0,0,0,7.9,Low
SHP000089,2026-06-01,Ahmedabad,Kochi,1624.8,Road,Mini Truck,821.9,3.33,Standard,7,VEN010,JetMove Logistics,3.9,,14826.1,1868.39,1684.67,440.77,115.74,20663.88,INV000089,2026-06-02,20402.83,20936.51,Paid,14,-533.68,-2.55,0,0,0,0,6.7,Low
SHP000090,2025-07-18,Kochi,Chennai,530.7,Road,Truck,591.4,2.01,Bulk,3,VEN019,SkyLink Cargo,4.7,15.0,6022.72,1118.78,704.96,383.32,244.66,8910.81,INV000090,2025-07-19,8780.76,8845.3,Pending,25,-64.54,-0.73,0,0,0,0,7.6,Low
SHP000091,2024-03-26,Lucknow,Chennai,312.0,Road,LCV,1008.9,4.13,Standard,2,VEN005,ExpressHaul,3.2,11.0,4984.39,634.37,519.26,394.99,204.33,6887.3,INV000091,2024-03-28,6996.99,6978.8,Paid,3,18.19,0.26,0,0,0,1,18.0,Low
SHP000092,2025-03-23,Chandigarh,Bengaluru,1116.5,Road,LCV,313.9,,Express,5,VEN018,RoadBridge Logistics,3.1,7.0,13979.8,2234.04,1175.81,292.8,389.77,19062.72,INV000092,2025-03-26,17945.12,18609.41,Paid,2,-664.29,-3.57,0,0,0,1,19.8,Low
SHP000093,2025-11-13,Indore,Lucknow,1559.8,Road,Truck,3264.3,28.76,Express,7,VEN003,CargoLink India,4.7,10.0,26727.01,3214.21,2383.96,753.89,559.28,35514.68,INV000093,2025-11-15,36119.84,34965.34,Pending,15,1154.5,3.3,0,0,0,0,3.8,Low
SHP000094,2025-02-15,Indore,Nagpur,364.6,Air,Air Cargo Standard,1281.2,,Express,1,VEN020,TransNova,,,19947.73,1074.89,0.0,459.6,140.19,20929.21,INV000094,2025-02-17,20486.27,20513.5,Paid,14,-27.23,-0.13,0,0,0,0,10.1,Low
SHP000095,2024-10-03,Pune,Kochi,2800.0,Road,Mini Truck,887.9,9.86,Express,11,VEN019,SkyLink Cargo,4.7,15.0,31662.2,5260.65,4761.26,425.89,113.4,43785.71,INV000095,2024-10-06,45280.05,44779.25,Pending,27,500.8,1.12,0,0,0,0,7.5,Low
SHP000096,2025-03-20,Indore,Surat,1282.7,Road,Mini Truck,799.9,8.33,Standard,6,VEN003,CargoLink India,4.7,10.0,9762.08,1033.54,1584.02,520.91,523.98,13564.59,INV000096,2025-03-26,13430.64,13417.97,Paid,2,12.67,0.09,0,0,0,0,6.2,Low
SHP000097,2025-12-03,Kolkata,Surat,1354.8,Rail,Container Wagon,564.2,1.89,,7,VEN023,WestWay Transport,4.9,5.0,9774.79,959.38,0.0,307.58,116.05,11632.87,INV000097,2025-12-08,11697.16,11413.37,Pending,15,283.79,2.49,0,0,0,0,11.8,Low
SHP000098,2024-11-23,Jaipur,Surat,1324.0,Road,LCV,997.8,5.97,Standard,5,VEN013,Metro Cargo,4.3,13.0,13580.7,2500.17,1030.69,368.97,622.14,19040.37,INV005007,2024-11-29,19560.01,19372.64,Paid,6,187.37,0.97,1,0,0,0,38.3,Medium
SHP000099,2024-11-13,Kolkata,Jaipur,839.6,Road,,890.2,4.99,Express,6,VEN024,Zenith Carriers,4.8,21.0,10499.28,1815.22,1360.92,385.98,177.36,14280.58,INV000099,2024-11-19,14398.13,14476.65,Paid,14,-78.52,-0.54,0,0,0,0,6.8,Low
SHP000100,2025-03-03,Kochi,Nagpur,1060.1,Road,LCV,1033.2,3.88,Express,6,VEN002,BlueLine Transport,3.9,19.0,13620.91,2218.21,1444.95,423.12,143.78,16801.28,INV000100,2025-03-08,17036.16,16934.03,Paid,19,102.13,0.6,0,0,0,0,4.9,Low
SHP000101,2025-01-12,Chandigarh,Lucknow,941.4,Road,Trailer,1873.2,7.05,Standard,3,VEN006,FastTrack Logistics,5.0,9.0,13103.37,1313.07,1569.68,618.92,229.53,17628.1,INV000101,2025-01-17,17289.81,17411.06,Paid,11,-121.25,-0.7,0,0,0,0,4.8,Low
SHP000102,2024-07-08,Jaipur,Bengaluru,1172.2,Road,Truck,1747.2,8.59,,4,VEN015,Omni Freight,3.9,18.0,13920.33,2569.06,1164.61,503.91,232.41,20868.29,INV000102,2024-07-13,20799.96,20609.78,Paid,2,190.18,0.92,0,0,0,0,0.0,Low
SHP000103,2024-09-08,Pune,Delhi,721.8,Rail,Container Wagon,939.6,6.35,Express,3,VEN006,FastTrack Logistics,5.0,9.0,8951.71,742.49,0.0,520.53,111.23,10933.13,INV000103,2024-09-12,11607.64,11469.76,Paid,10,137.88,1.2,0,0,0,0,2.9,Low
SHP000104,2024-04-15,Ahmedabad,Mumbai,1566.5,Road,,1498.2,7.37,Standard,6,VEN010,JetMove Logistics,3.9,13.0,19257.55,3570.63,1646.77,419.55,966.8,24076.32,INV000104,2024-04-17,24465.68,23745.23,Paid,19,720.45,3.03,0,0,0,0,9.7,Low
SHP000105,2025-11-07,Indore,Hyderabad,968.7,Road,Truck,4252.9,17.68,Bulk,6,VEN020,TransNova,4.3,18.0,13749.67,1453.4,1017.7,932.73,248.14,17841.7,INV000105,2025-11-08,17978.34,17938.34,Pending,20,40.0,0.22,0,0,0,0,0.0,Low
SHP000106,2024-07-09,Kolkata,Ahmedabad,2800.0,Road,LCV,1520.8,5.73,Fragile,11,VEN005,ExpressHaul,,11.0,33835.26,5104.71,4380.85,352.21,219.27,41715.98,INV000106,2024-07-16,39991.8,40986.82,Paid,3,-995.02,-2.43,0,0,0,1,18.8,Low
SHP000107,2026-05-30,Nagpur,Lucknow,1583.3,Rail,Container Wagon,1529.2,7.23,Fragile,7,VEN021,United Freight,4.5,24.0,20057.33,1246.27,0.0,494.26,201.18,31755.18,INV000107,2026-06-03,31861.49,31344.23,Paid,15,517.26,1.65,0,0,1,0,18.3,Low
SHP000108,2026-05-23,Kolkata,Ahmedabad,1029.0,Rail,Cargo Wagon,2058.6,5.66,Standard,5,VEN004,Delta Freight,4.4,25.0,7492.95,659.81,0.0,692.8,312.8,10040.84,INV000108,2026-05-24,10106.37,9971.95,Paid,13,134.42,1.35,0,0,0,0,0.0,Low
SHP000109,2025-08-28,Bengaluru,Hyderabad,481.3,Air,Air Cargo Standard,1236.1,,Bulk,2,VEN006,FastTrack Logistics,5.0,9.0,19618.27,1674.85,0.0,432.47,690.24,20173.64,INV000109,2025-08-30,20501.26,20239.98,Overdue,80,261.28,1.29,0,0,0,0,19.0,Low
SHP000110,2026-06-10,Indore,Chandigarh,2544.3,Rail,Cargo Wagon,1963.6,14.45,Standard,9,VEN018,RoadBridge Logistics,3.1,7.0,19351.65,2121.35,0.0,576.07,168.62,23236.72,INV000110,2026-06-14,24722.27,24424.64,Paid,6,297.63,1.22,0,0,0,1,18.1,Low
SHP000111,2026-02-16,Chandigarh,Nagpur,386.2,Road,LCV,952.7,10.32,Standard,3,VEN024,Zenith Carriers,4.8,21.0,5120.72,743.85,522.78,475.47,104.5,7077.87,INV000111,2026-02-17,7458.47,7314.22,Paid,9,144.25,1.97,0,0,0,0,6.2,Low
SHP000112,2025-11-07,Hyderabad,Chennai,1162.5,Road,Truck,991.1,,Standard,4,VEN006,FastTrack Logistics,5.0,9.0,12599.22,1280.01,1443.76,529.4,99.15,15595.23,INV000112,2025-11-08,16066.79,15872.9,Pending,7,193.89,1.22,0,0,0,0,7.1,Low
SHP000113,2024-11-16,Lucknow,Chennai,426.3,Road,Mini Truck,1493.1,13.39,Bulk,4,VEN009,India Freight Network,3.3,3.0,6330.87,693.11,355.56,615.8,302.98,7682.07,INV000113,2024-11-22,7860.85,7816.53,Overdue,114,44.32,0.57,0,0,0,1,40.8,Medium
SHP000114,2026-01-23,Chandigarh,Surat,2080.9,Road,Truck,4056.7,25.43,Fragile,9,VEN028,SwiftCargo,3.1,9.0,26683.46,3781.5,1487.63,1349.16,473.44,33297.12,INV020055,2026-01-25,31871.02,32173.85,Paid,3,-302.83,-0.94,1,0,0,1,43.8,Medium
SHP000115,2024-11-02,Indore,Kochi,1787.3,Road,Truck,1237.7,9.28,Standard,7,VEN030,Urban Logistics,4.4,21.0,21393.91,2553.3,2932.99,460.35,168.66,27592.42,INV000115,2024-11-09,25718.21,25696.26,Paid,10,21.95,0.09,0,0,0,0,6.1,Low
SHP000116,2024-04-03,Kochi,Kolkata,977.5,Road,Trailer,980.1,4.6,Express,3,VEN018,RoadBridge Logistics,3.1,,16779.5,1924.76,1511.9,482.43,98.16,22149.87,INV000116,2024-04-06,17792.82,22953.82,Overdue,72,-5161.0,-22.48,0,1,0,1,66.4,High
SHP000117,2025-05-24,Nagpur,Ahmedabad,606.8,Road,LCV,3320.8,12.4,Standard,3,VEN014,NorthStar Logistics,4.6,5.0,9980.97,1322.62,769.08,596.67,319.71,14432.02,INV000117,2025-05-25,14521.57,14362.03,Paid,5,159.54,1.11,0,0,0,0,0.0,Low
SHP000118,2024-04-20,Pune,Jaipur,625.3,Air,Air Cargo Standard,984.2,,Standard,1,VEN011,Kinetic Transport,3.7,21.0,26256.16,2352.47,0.0,483.74,936.29,28349.17,INV000118,2024-04-27,27562.85,27994.21,Overdue,52,-431.36,-1.54,0,0,0,0,7.2,Low
SHP000119,2024-03-23,Chennai,Lucknow,1347.1,Road,Truck,478.7,6.05,Standard,6,VEN019,SkyLink Cargo,4.7,15.0,15373.57,2897.95,2194.59,351.69,433.54,20950.52,INV000119,2024-03-26,21486.57,21393.8,Overdue,99,92.77,0.43,0,0,0,0,17.1,Low
SHP000120,2024-03-24,Mumbai,Nagpur,610.8,Rail,Cargo Wagon,775.2,4.94,Standard,3,VEN018,RoadBridge Logistics,3.1,7.0,5369.11,620.33,0.0,367.39,279.37,7235.13,INV000120,2024-03-30,6953.32,7059.15,Paid,1,-105.83,-1.5,0,0,0,1,23.2,Low
SHP000121,2026-03-31,Jaipur,Mumbai,1459.4,Road,LCV,629.3,1.98,,6,VEN009,India Freight Network,3.3,3.0,14254.66,2391.2,1046.46,337.87,183.92,15659.26,INV000121,2026-04-05,15910.49,15836.67,Paid,4,73.82,0.47,0,0,0,1,16.3,Low
SHP000122,2024-02-26,Lucknow,Ahmedabad,1781.6,Rail,Cargo Wagon,669.7,6.1,Express,6,VEN001,Apex Logistics,4.5,24.0,14513.76,1297.01,0.0,400.79,493.13,16001.01,INV000122,2024-03-02,16105.79,16322.2,Pending,10,-216.41,-1.33,0,0,0,0,1.6,Low
SHP000123,2024-12-21,Chandigarh,Chennai,993.7,Air,Air Cargo Standard,2448.7,29.83,Standard,3,VEN005,ExpressHaul,3.2,11.0,45525.98,2840.1,0.0,697.33,85.19,48689.37,INV000123,2024-12-28,36107.06,46580.3,Paid,7,-10473.24,-22.48,0,1,0,1,55.2,High
SHP000124,2025-11-03,Delhi,Indore,359.0,Road,LCV,419.6,3.09,Standard,3,VEN029,Titan Transport,3.3,20.0,4616.46,489.53,485.46,348.23,228.9,6782.18,INV000124,2025-11-06,6682.18,6821.87,Paid,0,-139.69,-2.05,0,0,0,1,20.2,Low
SHP000125,2025-12-22,Chandigarh,Jaipur,1004.5,Road,Truck,1392.3,4.34,Bulk,4,VEN013,Metro Cargo,4.3,13.0,13058.61,1809.27,820.04,415.36,635.13,15868.84,INV000125,2025-12-24,15605.64,15743.26,Paid,16,-137.62,-0.87,0,0,0,0,12.0,Low
SHP000126,2024-02-20,Indore,Delhi,1994.4,Rail,Cargo Wagon,685.0,6.61,Standard,8,VEN015,Omni Freight,3.9,18.0,12560.92,1078.5,0.0,351.53,319.28,14948.34,INV000126,2024-02-24,14753.78,14878.37,Paid,18,-124.59,-0.84,0,0,0,0,2.8,Low
SHP000127,2026-03-15,Chandigarh,Surat,1468.7,Rail,Container Wagon,911.4,7.13,Fragile,4,VEN015,Omni Freight,3.9,18.0,15310.5,1232.37,0.0,383.24,156.36,15301.19,INV000127,2026-03-20,14865.35,14838.91,Paid,14,26.44,0.18,0,0,0,0,3.7,Low
SHP000128,2026-05-04,Ahmedabad,Indore,1761.3,Road,LCV,697.5,4.32,Standard,6,VEN024,Zenith Carriers,4.8,21.0,17549.93,2411.7,1621.82,434.71,448.83,24803.9,INV000128,2026-05-09,24455.18,25016.92,Paid,12,-561.74,-2.25,0,0,0,0,5.7,Low
SHP000129,2026-05-22,Delhi,Nagpur,674.1,Road,LCV,437.4,1.98,Standard,3,VEN002,BlueLine Transport,3.9,19.0,7253.56,956.43,927.94,313.75,264.5,13703.49,INV000129,2026-05-24,13345.63,13471.25,Overdue,35,-125.62,-0.93,0,0,1,0,20.2,Low
SHP000130,2025-08-11,Ahmedabad,Nagpur,2800.0,Road,Truck,1392.6,4.83,Express,11,VEN003,CargoLink India,4.7,10.0,38113.81,5925.83,3492.77,468.48,209.64,51449.76,INV000130,2025-08-13,49934.81,49193.72,Paid,7,741.09,1.51,0,0,0,0,12.9,Low
SHP000131,2025-04-06,Lucknow,Mumbai,807.3,Road,Trailer,1693.3,6.25,Standard,5,VEN009,India Freight Network,3.3,3.0,11138.3,1328.79,717.79,581.05,302.84,15451.69,INV000131,2025-04-11,15329.97,15484.88,Pending,22,-154.91,-1.0,0,0,0,1,12.7,Low
SHP000132,2024-06-02,Jaipur,Hyderabad,1226.4,Road,Truck,839.2,6.35,Fragile,6,VEN015,Omni Freight,3.9,18.0,17301.22,2303.85,1496.85,417.37,224.21,20465.27,INV000132,2024-06-06,19773.54,19437.78,Pending,12,335.76,1.73,0,0,0,0,8.1,Low
SHP000133,2024-04-21,Jaipur,Hyderabad,640.9,Road,Truck,1078.0,4.02,Fragile,4,VEN021,United Freight,4.5,24.0,12160.96,1434.15,1029.07,434.48,143.34,14201.55,INV000133,2024-04-27,13837.49,14078.36,Pending,32,-240.87,-1.71,0,0,0,0,3.9,Low
SHP000134,2026-01-05,Ahmedabad,Hyderabad,1561.9,Road,LCV,1803.7,4.49,Standard,6,VEN015,Omni Freight,3.9,18.0,15969.58,2045.43,1828.17,391.99,57.38,20250.41,INV000134,2026-01-09,20288.49,20311.3,Pending,15,-22.81,-0.11,0,0,0,0,17.7,Low
SHP000135,2026-02-04,Jaipur,Lucknow,785.9,Road,LCV,706.3,7.97,Standard,4,VEN014,NorthStar Logistics,4.6,5.0,8558.33,1521.45,1101.79,439.34,30.28,12182.35,INV000135,2026-02-11,12381.45,11993.36,Paid,0,388.09,3.24,0,0,0,0,2.1,Low
SHP000136,2026-01-11,Kolkata,Nagpur,543.4,Road,Mini Truck,482.2,1.77,Bulk,4,VEN029,Titan Transport,3.3,20.0,4844.03,633.52,678.56,323.2,132.77,6863.09,INV000136,2026-01-12,7014.95,6905.54,Overdue,46,109.41,1.58,0,0,0,1,27.6,Medium
SHP000137,2025-07-10,Lucknow,Hyderabad,2800.0,Rail,Container Wagon,8917.9,24.8,Express,10,VEN005,ExpressHaul,3.2,11.0,37101.23,2554.25,0.0,1428.84,154.62,41250.03,INV000137,2025-07-11,42268.31,42334.73,Paid,8,-66.42,-0.16,0,0,0,1,23.7,Low
SHP000138,2025-05-22,Kolkata,Jaipur,1686.8,Road,Truck,644.0,4.24,Standard,7,VEN018,RoadBridge Logistics,3.1,7.0,20762.13,2918.17,2131.14,422.56,249.14,25977.02,INV000138,2025-05-29,27094.34,26844.59,Pending,18,249.75,0.93,0,0,0,1,12.6,Low
SHP000139,2024-06-23,Ahmedabad,Pune,1475.7,Road,,3354.8,8.59,Express,7,VEN017,QuickHaul,4.1,9.0,25513.61,3620.99,1658.83,826.04,198.03,33047.55,INV000139,2024-06-25,32707.29,32850.04,Paid,13,-142.75,-0.43,0,0,0,0,6.6,Low
SHP000140,2024-03-22,Pune,Lucknow,349.9,Rail,Container Wagon,4928.1,29.64,Standard,4,VEN015,Omni Freight,3.9,18.0,7666.46,472.57,0.0,1232.05,93.43,9968.79,INV000140,2024-03-23,9459.01,9689.69,Paid,14,-230.68,-2.38,0,0,0,0,7.2,Low
SHP000141,2024-06-29,Chandigarh,Nagpur,468.8,Road,LCV,7144.4,58.15,Bulk,3,VEN025,Orbit Logistics,4.6,17.0,14495.13,1994.68,627.73,1942.37,145.57,18560.62,INV000141,2024-07-06,18121.69,18786.94,Paid,6,-665.25,-3.54,0,0,0,0,2.6,Low
SHP000142,2024-12-26,Surat,Pune,2153.8,Road,Truck,971.5,7.31,Fragile,11,VEN009,India Freight Network,3.3,3.0,28172.33,3289.44,2757.74,399.86,258.59,31674.18,INV000142,2024-12-29,31775.67,31632.1,Pending,18,143.57,0.45,0,0,0,1,16.7,Low
SHP000143,2024-09-28,Lucknow,Hyderabad,773.8,Air,Air Cargo Standard,1287.2,5.32,Standard,4,VEN029,Titan Transport,3.3,20.0,29176.33,1191.38,0.0,374.87,314.37,31164.28,INV000143,2024-10-04,30088.33,30784.34,Paid,7,-696.01,-2.26,0,0,0,1,18.5,Low
SHP000144,2025-05-08,Bengaluru,Chennai,2800.0,Road,LCV,796.3,3.16,Standard,10,VEN010,JetMove Logistics,3.9,13.0,29706.33,3545.35,2628.9,352.32,137.54,36824.64,INV000144,2025-05-13,35068.86,35719.55,Paid,10,-650.69,-1.82,0,0,0,0,12.9,Low
SHP000145,2025-12-04,Chandigarh,Ahmedabad,634.9,Road,Truck,546.4,2.01,Fragile,4,VEN017,QuickHaul,4.1,9.0,8269.2,1218.73,998.28,347.4,255.32,10966.52,INV000145,2025-12-11,10955.57,10822.55,Paid,5,133.02,1.23,0,0,0,0,3.1,Low
SHP000146,2025-10-31,Kolkata,Pune,1552.9,Road,Truck,1613.9,9.62,Express,5,VEN016,PrimeRoute Transport,3.5,13.0,21152.95,2894.82,1943.04,,320.87,24494.05,INV000146,2025-11-07,18562.16,23946.32,Paid,10,-5384.16,-22.48,0,1,0,0,44.5,Medium
SHP000147,2026-01-15,Delhi,Bengaluru,437.9,Road,Trailer,2393.9,13.64,Standard,3,VEN026,Pioneer Freight,3.4,18.0,9210.25,1030.12,491.71,848.56,141.74,10846.82,INV000147,2026-01-22,10369.32,10565.49,Pending,33,-196.17,-1.86,0,0,0,0,0.0,Low
SHP000148,2024-09-25,Bengaluru,Kochi,1444.8,Rail,Container Wagon,1986.9,13.38,Standard,6,VEN014,NorthStar Logistics,4.6,5.0,14112.7,883.77,0.0,616.35,67.24,16457.54,INV000148,2024-10-01,16965.16,17047.58,Paid,17,-82.42,-0.48,0,0,0,0,2.5,Low
SHP000149,2026-04-22,Kochi,Nagpur,905.9,Road,Truck,1772.0,14.96,Express,4,VEN009,India Freight Network,3.3,3.0,15900.29,1810.55,1404.16,627.23,390.85,20442.66,INV000149,2026-04-29,20296.46,19681.68,Paid,7,614.78,3.12,0,0,0,1,24.7,Low
SHP000150,2026-02-24,Pune,Kolkata,1046.3,Road,Trailer,1569.0,8.36,Bulk,5,VEN001,Apex Logistics,4.5,24.0,13650.56,2527.87,1118.35,537.81,1366.38,19496.9,INV000150,2026-03-03,20183.36,20005.26,Paid,14,178.1,0.89,0,0,0,0,0.5,Low
SHP000151,2024-11-10,Chennai,Kochi,3500.0,Air,Air Cargo Express,1910.2,5.29,,7,VEN011,Kinetic Transport,3.7,21.0,178816.88,7604.61,0.0,705.81,136.73,175361.98,INV000151,2024-11-14,165551.65,169321.67,Paid,4,-3770.02,-2.23,0,0,1,0,28.3,Medium
SHP000152,2024-08-13,Bengaluru,Kolkata,786.7,Rail,Cargo Wagon,2467.3,11.57,Express,2,VEN025,Orbit Logistics,4.6,17.0,8661.23,902.08,0.0,630.29,336.73,11021.65,INV000152,2024-08-17,10805.63,10904.94,Pending,12,-99.31,-0.91,0,0,0,0,1.9,Low
SHP000153,2026-03-10,Lucknow,Pune,2196.7,Rail,Container Wagon,2368.8,11.09,Standard,7,VEN001,Apex Logistics,4.5,24.0,19686.32,1318.07,0.0,738.91,239.92,22177.42,INV000153,2026-03-13,23084.32,22544.43,Overdue,37,539.89,2.39,0,0,0,0,0.0,Low
SHP000154,2026-06-17,Indore,Mumbai,1282.7,Road,Mini Truck,702.0,,Fragile,6,VEN027,Reliable Movers,3.9,4.0,13746.62,1761.57,2108.47,318.41,604.99,19851.13,INV000154,2026-06-23,19541.42,19943.42,Paid,11,-402.0,-2.02,0,0,0,0,0.0,Low
SHP000155,2025-02-22,Hyderabad,Lucknow,1032.6,Air,Air Cargo Standard,676.6,2.85,,4,VEN017,QuickHaul,4.1,9.0,40849.51,2593.98,0.0,372.58,291.64,45255.65,INV000155,2025-02-27,45835.32,44719.09,Paid,13,1116.23,2.5,0,0,0,0,4.5,Low
SHP000156,2024-04-13,Mumbai,Ahmedabad,529.7,Road,Trailer,772.3,,Standard,4,VEN005,ExpressHaul,3.2,11.0,8635.27,1232.17,899.49,352.2,450.58,11524.53,INV000156,2024-04-20,11170.93,11270.43,Paid,15,-99.5,-0.88,0,0,0,1,12.9,Low
SHP000157,2025-06-29,Hyderabad,Kolkata,448.6,Road,Mini Truck,731.4,2.45,Bulk,3,VEN010,JetMove Logistics,3.9,13.0,4723.02,882.91,359.05,432.87,65.78,6467.67,INV000157,2025-07-03,6863.28,6796.01,Paid,10,67.27,0.99,0,0,0,0,7.8,Low
SHP000158,2026-01-19,Lucknow,Kolkata,474.6,Road,Truck,1108.0,5.6,Bulk,4,VEN017,QuickHaul,4.1,9.0,5952.5,764.73,796.84,515.13,229.3,9228.51,INV000158,2026-01-24,9009.15,9021.15,Pending,5,-12.0,-0.13,0,0,0,0,14.2,Low
SHP000159,2025-02-25,Mumbai,Kochi,267.9,Road,Truck,645.0,1.56,Express,2,VEN010,JetMove Logistics,3.9,13.0,4854.25,721.09,216.83,369.15,723.27,6339.94,INV000159,2025-02-26,6341.56,6260.81,Paid,16,80.75,1.29,0,0,0,0,6.2,Low
SHP000160,2024-04-28,Kolkata,Chandigarh,2027.4,Rail,Container Wagon,609.2,2.44,Express,8,VEN004,Delta Freight,4.4,25.0,18421.64,1758.97,0.0,311.33,379.49,21260.67,INV000160,2024-05-03,21889.71,22219.22,Paid,3,-329.51,-1.48,0,0,0,0,5.3,Low
SHP000161,2025-10-24,Delhi,Bengaluru,613.8,Road,Truck,716.4,3.43,Standard,4,VEN020,TransNova,4.3,18.0,6824.68,856.31,777.23,429.2,85.09,9072.98,INV000161,2025-10-28,9207.42,9115.62,Paid,17,91.8,1.01,0,0,0,0,6.8,Low
SHP000162,2025-11-14,Ahmedabad,Bengaluru,1311.0,Road,,1761.5,16.08,Standard,6,VEN021,United Freight,4.5,24.0,15333.73,2646.37,2052.33,,269.94,21306.17,INV011842,2025-11-18,21118.58,21236.3,Paid,8,-117.72,-0.55,1,0,0,0,36.7,Medium
SHP000163,2026-02-26,Bengaluru,Mumbai,468.3,Road,Trailer,557.7,6.28,Standard,2,VEN004,Delta Freight,4.4,25.0,6596.48,777.53,826.94,417.79,226.6,9187.49,INV003926,2026-03-05,8988.68,9353.5,Pending,12,-364.82,-3.9,1,0,0,0,32.3,Medium
SHP000164,2026-02-15,Bengaluru,Chennai,2800.0,Rail,Container Wagon,540.0,2.39,Bulk,9,VEN009,India Freight Network,3.3,3.0,19711.95,2230.45,0.0,355.08,322.68,23816.4,INV000164,2026-02-20,23849.93,23723.96,Pending,23,125.97,0.53,0,0,0,1,17.2,Low
SHP000165,2025-03-06,Mumbai,Indore,1323.1,Road,LCV,631.1,2.89,Express,5,VEN008,Horizon Carriers,4.6,10.0,18566.42,2046.55,1211.51,350.65,137.42,22420.98,INV000165,2025-03-13,21422.1,21460.45,Paid,4,-38.35,-0.18,0,0,0,0,6.2,Low
SHP000166,2024-10-08,Chandigarh,Delhi,1121.9,Rail,Container Wagon,847.3,3.73,Bulk,5,VEN020,TransNova,4.3,18.0,9529.46,771.46,0.0,407.74,122.4,10947.76,INV014089,2024-10-13,10631.07,10678.2,Paid,19,-47.13,-0.44,1,0,0,0,38.5,Medium
SHP000167,2024-05-28,Ahmedabad,Chennai,2071.5,Air,Air Cargo Standard,1645.9,10.68,Bulk,5,VEN022,Velocity Logistics,3.7,12.0,72523.33,5153.16,0.0,671.85,324.38,108271.59,INV000167,2024-06-02,104559.13,105740.03,Pending,26,-1180.9,-1.12,0,0,1,0,25.3,Medium
SHP000168,2024-04-01,Kochi,Delhi,369.3,Rail,Cargo Wagon,543.4,2.37,Standard,1,VEN022,Velocity Logistics,3.7,12.0,3902.96,388.42,0.0,348.76,276.66,4503.94,INV000168,2024-04-05,4392.51,4489.74,Paid,9,-97.23,-2.17,0,0,0,0,0.0,Low
SHP000169,2026-01-14,Hyderabad,Lucknow,197.3,Road,Trailer,3556.4,21.81,Express,3,VEN029,Titan Transport,3.3,20.0,7695.34,1390.24,191.32,842.1,480.33,10991.9,INV000169,2026-01-18,10780.57,10738.82,Paid,9,41.75,0.39,0,0,0,1,20.5,Low
SHP000170,2026-06-18,Chennai,Nagpur,1522.8,Road,LCV,3829.0,13.97,Express,6,VEN024,Zenith Carriers,4.8,21.0,22640.14,3488.44,2733.18,1126.62,110.08,29129.54,INV000170,2026-06-23,29569.68,28947.32,Paid,1,622.36,2.15,0,0,0,0,1.3,Low
SHP000171,2025-08-01,Chennai,Ahmedabad,427.3,Road,LCV,1411.2,9.1,Bulk,3,VEN010,JetMove Logistics,3.9,13.0,6299.83,807.68,333.26,544.8,405.03,8676.66,INV000171,2025-08-03,8369.74,8354.67,Pending,15,15.07,0.18,0,0,0,0,0.3,Low
SHP000172,2026-05-23,Kochi,Surat,1357.6,Rail,Container Wagon,674.1,2.75,Standard,6,VEN004,Delta Freight,4.4,25.0,11057.84,908.15,0.0,410.57,223.29,13127.45,INV000172,2026-05-25,13214.41,13177.69,Overdue,103,36.72,0.28,0,0,0,0,20.5,Low
SHP000173,2024-10-03,Jaipur,Chandigarh,2800.0,Road,Trailer,1011.0,7.41,Standard,10,VEN019,SkyLink Cargo,4.7,,30571.5,4903.59,2604.11,527.51,209.03,40828.65,INV000173,2024-10-09,41651.73,41608.84,Paid,13,42.89,0.1,0,0,0,0,0.0,Low
SHP000174,2025-11-12,Kolkata,Indore,986.2,Rail,Container Wagon,2013.3,13.6,Standard,4,VEN028,SwiftCargo,3.1,9.0,9881.59,1133.34,0.0,767.97,10.34,10917.25,INV000174,2025-11-19,10864.23,10724.09,Paid,10,140.14,1.31,0,0,0,1,10.8,Low
SHP000175,2024-12-23,Lucknow,Kolkata,327.9,Road,LCV,477.1,2.92,Standard,2,VEN030,Urban Logistics,4.4,21.0,4694.08,579.29,403.34,342.46,465.74,7159.84,INV000175,2024-12-27,7012.83,7047.0,Paid,17,-34.17,-0.48,0,0,0,0,0.0,Low
SHP000176,2024-12-13,Jaipur,Nagpur,291.6,Road,Truck,1591.3,,Fragile,3,VEN007,Global Route,,23.0,5216.39,828.82,318.78,548.28,220.62,7813.55,INV000176,2024-12-19,8105.6,7851.2,Paid,0,254.4,3.24,0,0,0,0,0.0,Low
